iter	RMSE
4340	0.6147387157
4341	0.6147386762
4342	0.6147386209
4343	0.6147386209
4344	0.6147385003
4345	0.6147376659
4346	0.6147375421
4347	0.6147375421
4348	0.6147359149
4349	0.6147358903
4350	0.6147357053
4351	0.6147353555
4352	0.6147353225
4353	0.6147352558
4354	0.6147352502
4355	0.6147351735
4356	0.6147351195
4357	0.6147350543
4358	0.6147350538
4359	0.6147350089
4360	0.6147331733
4361	0.6147331425
4362	0.6147330462
4363	0.6147330383
4364	0.614733021
4365	0.6147329479
4366	0.6147328865
4367	0.6147326388
4368	0.614732307
4369	0.6147322967
4370	0.6147318928
4371	0.614731745
4372	0.6147317192
4373	0.6147316686
4374	0.6147312516
4375	0.6147311133
4376	0.6147310908
4377	0.6147310814
4378	0.6147309172
4379	0.6147308873
4380	0.6147308873
4381	0.6147294534
4382	0.614729404
4383	0.6147293265
4384	0.6147293239
4385	0.6147291054
4386	0.6147287206
4387	0.6147286274
4388	0.6147286096
4389	0.6147280956
4390	0.614728016
4391	0.6147280146
4392	0.6147278413
4393	0.6147277074
4394	0.6147276528
4395	0.6147276492
4396	0.6147271303
4397	0.6147267501
4398	0.6147266311
4399	0.6147261494
4400	0.6147261377
4401	0.6147258183
4402	0.6147257202
4403	0.6147257019
4404	0.6147252839
4405	0.6147252775
4406	0.6147251887
4407	0.6147249678
4408	0.6147246435
4409	0.6147246405
4410	0.6147245632
4411	0.614724112
4412	0.6147240877
4413	0.6147240586
4414	0.6147240301
4415	0.614723864
4416	0.6147237366
4417	0.6147237158
4418	0.6147234263
4419	0.6147234263
4420	0.6147232852
4421	0.6147232261
4422	0.6147227211
4423	0.6147227122
4424	0.6147225681
4425	0.6147221507
4426	0.6147221364
4427	0.6147221113
4428	0.6147219794
4429	0.6147219711
4430	0.6147219268
4431	0.6147218417
4432	0.6147218399
4433	0.6147217625
4434	0.6147217586
4435	0.6147216769
4436	0.6147216513
4437	0.614721562
4438	0.614721392
4439	0.6147211295
4440	0.614721099
4441	0.6147204542
4442	0.6147204126
4443	0.6147203727
4444	0.614720317
4445	0.6147200131
4446	0.6147199704
4447	0.614719963
4448	0.6147198524
4449	0.6147198442
4450	0.614719752
4451	0.614719664
4452	0.6147195081
4453	0.6147194829
4454	0.6147191798
4455	0.6147190973
4456	0.6147190963
4457	0.614719018
4458	0.6147190155
4459	0.6147185876
4460	0.614718585
4461	0.6147184795
4462	0.6147180119
4463	0.6147180002
4464	0.6147179923
4465	0.6147175711
4466	0.6147175255
4467	0.6147174868
4468	0.6147174621
4469	0.6147173053
4470	0.6147172995
4471	0.6147170481
4472	0.6147166994
4473	0.6147164831
4474	0.61471642
4475	0.6147163952
4476	0.6147163675
4477	0.6147163675
4478	0.6147162347
4479	0.6147162304
4480	0.6147156098
4481	0.6147156098
4482	0.6147151051
4483	0.6147147165
4484	0.6147147165
4485	0.6147143993
4486	0.6147141058
4487	0.6147140875
4488	0.6147140498
4489	0.6147140435
4490	0.6147140168
4491	0.6147133625
4492	0.614713184
4493	0.6147131579
4494	0.6147130657
4495	0.6147125314
4496	0.6147125314
4497	0.6147122999
4498	0.6147120514
4499	0.6147118911
4500	0.6147105284
4501	0.6147103618
4502	0.6147103575
4503	0.6147102956
4504	0.6147102411
4505	0.6147102055
4506	0.6147101776
4507	0.6147096627
4508	0.6147090446
4509	0.6147090182
4510	0.6147088096
4511	0.614708714
4512	0.6147078726
4513	0.6147078725
4514	0.6147078281
4515	0.6147078133
4516	0.6147070375
4517	0.6147069032
4518	0.6147068862
4519	0.6147068808
4520	0.6147067839
4521	0.6147063297
4522	0.6147063274
4523	0.6147062144
4524	0.6147062028
4525	0.6147061264
4526	0.6147061193
4527	0.6147061135
4528	0.6147060475
4529	0.6147060024
4530	0.6147059806
4531	0.6147059124
4532	0.6147057375
4533	0.6147055931
4534	0.6147055931
4535	0.6147054692
4536	0.614705451
4537	0.61470483
4538	0.6147048114
4539	0.6147047825
4540	0.6147045934
4541	0.61470451
4542	0.6147044157
4543	0.6147038403
4544	0.6147038403
4545	0.6147033428
4546	0.6147033428
4547	0.6147006905
4548	0.6147005336
4549	0.61470011
4550	0.6147001096
4551	0.6146998743
4552	0.6146998485
4553	0.6146993703
4554	0.6146990051
4555	0.6146987289
4556	0.6146987092
4557	0.6146987067
4558	0.6146986614
4559	0.6146985972
4560	0.614698416
4561	0.6146983954
4562	0.6146968031
4563	0.6146966459
4564	0.6146965941
4565	0.6146965837
4566	0.6146958968
4567	0.6146958339
4568	0.6146957689
4569	0.6146953345
4570	0.6146953312
4571	0.6146953302
4572	0.614695309
4573	0.614695309
4574	0.61469529
4575	0.6146951163
4576	0.6146948222
4577	0.6146947986
4578	0.6146946953
4579	0.6146942145
4580	0.614694152
4581	0.6146940274
4582	0.6146938938
4583	0.6146938587
4584	0.6146936278
4585	0.6146929989
4586	0.6146928228
4587	0.6146927508
4588	0.6146927033
4589	0.614692586
4590	0.6146921864
4591	0.6146921496
4592	0.6146919319
4593	0.6146918119
4594	0.614691758
4595	0.6146915637
4596	0.6146901305
4597	0.6146901086
4598	0.6146899057
4599	0.61468964
4600	0.6146896138
4601	0.6146895074
4602	0.6146892251
4603	0.6146891628
4604	0.6146891486
4605	0.6146891392
4606	0.6146891388
4607	0.6146889664
4608	0.6146888888
4609	0.6146885205
4610	0.6146879681
4611	0.6146877495
4612	0.6146877082
4613	0.6146865806
4614	0.6146864822
4615	0.6146862895
4616	0.6146861986
4617	0.614686176
4618	0.6146861711
4619	0.6146861098
4620	0.6146861079
4621	0.614686081
4622	0.6146860549
4623	0.6146857575
4624	0.6146849178
4625	0.6146849178
4626	0.6146842891
4627	0.6146842738
4628	0.6146841366
4629	0.61468407
4630	0.6146838171
4631	0.6146835717
4632	0.6146833579
4633	0.614683317
4634	0.6146833025
4635	0.6146833024
4636	0.6146832759
4637	0.6146832739
4638	0.6146831294
4639	0.6146830826
4640	0.6146830624
4641	0.6146825344
4642	0.6146825344
4643	0.6146825215
4644	0.6146825215
4645	0.6146823392
4646	0.6146823248
4647	0.6146823248
4648	0.614681949
4649	0.6146817207
4650	0.6146817059
4651	0.614681548
4652	0.6146815058
4653	0.6146814681
4654	0.6146809774
4655	0.6146809726
4656	0.614680945
4657	0.6146809319
4658	0.6146807173
4659	0.6146805871
4660	0.6146805591
4661	0.6146805157
4662	0.6146804587
4663	0.6146804474
4664	0.6146800043
4665	0.6146795014
4666	0.6146790413
4667	0.6146789709
4668	0.6146781115
4669	0.6146776927
4670	0.6146772644
4671	0.6146772644
4672	0.6146757606
4673	0.614675208
4674	0.6146750519
4675	0.6146750102
4676	0.6146746629
4677	0.6146746583
4678	0.6146746583
4679	0.6146746346
4680	0.6146745853
4681	0.6146743617
4682	0.6146741539
4683	0.6146740056
4684	0.6146739762
4685	0.6146730179
4686	0.6146728741
4687	0.6146728053
4688	0.6146727668
4689	0.6146727471
4690	0.6146707405
4691	0.6146706339
4692	0.6146706339
4693	0.6146702434
4694	0.6146702098
4695	0.6146700845
4696	0.6146700845
4697	0.6146700845
4698	0.6146700786
4699	0.6146699322
4700	0.6146698821
4701	0.614669723
4702	0.6146696164
4703	0.6146696091
4704	0.6146691967
4705	0.6146691967
4706	0.614669193
4707	0.6146691026
4708	0.614668845
4709	0.6146688086
4710	0.6146688071
4711	0.6146686884
4712	0.6146683958
4713	0.6146683861
4714	0.6146675293
4715	0.6146675219
4716	0.6146674185
4717	0.6146672662
4718	0.6146661978
4719	0.6146661336
4720	0.6146661295
4721	0.6146660306
4722	0.6146659681
4723	0.6146659227
4724	0.6146659003
4725	0.6146655167
4726	0.6146654777
4727	0.6146654127
4728	0.6146654086
4729	0.614665107
4730	0.6146651012
4731	0.6146649257
4732	0.6146648943
4733	0.6146648943
4734	0.6146648854
4735	0.6146648645
4736	0.6146635389
4737	0.6146634333
4738	0.6146631911
4739	0.6146631823
4740	0.6146631568
4741	0.6146625202
4742	0.614662466
4743	0.6146623791
4744	0.6146623049
4745	0.6146622855
4746	0.614662159
4747	0.614662159
4748	0.6146621081
4749	0.6146621081
4750	0.6146620887
4751	0.6146620647
4752	0.6146618653
4753	0.6146618152
4754	0.6146618018
4755	0.6146614178
4756	0.6146614145
4757	0.6146613723
4758	0.6146612992
4759	0.6146612627
4760	0.6146611085
4761	0.6146610716
4762	0.614660984
4763	0.6146609704
4764	0.6146609704
4765	0.6146609681
4766	0.6146603693
4767	0.6146602253
4768	0.6146602107
4769	0.6146601996
4770	0.6146601566
4771	0.6146601209
4772	0.6146601026
4773	0.6146600723
4774	0.6146600539
4775	0.6146599882
4776	0.6146599653
4777	0.6146596658
4778	0.6146595058
4779	0.614658818
4780	0.614658797
4781	0.6146587524
4782	0.6146586387
4783	0.6146586387
4784	0.6146580528
4785	0.6146579504
4786	0.6146578052
4787	0.6146572501
4788	0.6146571454
4789	0.6146570235
4790	0.6146569332
4791	0.6146568755
4792	0.6146555601
4793	0.6146555601
4794	0.6146555375
4795	0.6146555375
4796	0.6146554662
4797	0.6146554521
4798	0.6146554389
4799	0.61465479
4800	0.6146545397
4801	0.614654324
4802	0.6146543144
4803	0.6146532374
4804	0.6146511647
4805	0.6146509788
4806	0.6146508851
4807	0.6146508851
4808	0.6146508835
4809	0.6146507983
4810	0.6146507189
4811	0.6146500557
4812	0.6146500557
4813	0.6146500421
4814	0.614649911
4815	0.6146498446
4816	0.6146498237
4817	0.6146498219
4818	0.6146497754
4819	0.614649552
4820	0.6146495015
4821	0.6146494849
4822	0.6146492773
4823	0.6146492561
4824	0.6146492392
4825	0.614648728
4826	0.6146487221
4827	0.6146485551
4828	0.6146485265
4829	0.6146485175
4830	0.6146485139
4831	0.6146485096
4832	0.6146484811
4833	0.6146484565
4834	0.6146484383
4835	0.6146484223
4836	0.6146484184
4837	0.6146483901
4838	0.614648146
4839	0.6146480439
4840	0.6146480359
4841	0.6146479705
4842	0.6146476169
4843	0.6146476169
4844	0.6146475913
4845	0.6146471125
4846	0.614647095
4847	0.6146470618
4848	0.6146470591
4849	0.6146470591
4850	0.6146464165
4851	0.6146461408
4852	0.6146461259
4853	0.6146457008
4854	0.6146456931
4855	0.6146455495
4856	0.6146455332
4857	0.6146455306
4858	0.6146455019
4859	0.6146448102
4860	0.6146443856
4861	0.6146441374
4862	0.6146441078
4863	0.6146439205
4864	0.6146438034
4865	0.6146437823
4866	0.6146432964
4867	0.6146431831
4868	0.6146431812
4869	0.6146431489
4870	0.6146431084
4871	0.6146431084
4872	0.6146428619
4873	0.614642854
4874	0.6146428407
4875	0.6146427977
4876	0.6146424019
4877	0.6146424002
4878	0.6146423926
4879	0.6146423918
4880	0.6146422963
4881	0.6146422527
4882	0.6146420831
4883	0.6146420649
4884	0.6146420364
4885	0.6146417764
4886	0.61464165
4887	0.614641636
4888	0.6146415148
4889	0.6146414038
4890	0.6146413997
4891	0.6146412118
4892	0.6146411999
4893	0.6146411609
4894	0.6146409984
4895	0.6146409607
4896	0.6146409363
4897	0.6146408947
4898	0.614640179
4899	0.61464017
4900	0.6146401527
4901	0.614640093
4902	0.6146400191
4903	0.6146399046
4904	0.6146398222
4905	0.6146397753
4906	0.6146395072
4907	0.6146395016
4908	0.614639097
4909	0.6146390947
4910	0.6146390472
4911	0.6146389626
4912	0.6146388961
4913	0.61463884
4914	0.6146387591
4915	0.6146387506
4916	0.6146387506
4917	0.6146387506
4918	0.6146386989
4919	0.6146378402
4920	0.6146369401
4921	0.6146369009
4922	0.6146368142
4923	0.6146367875
4924	0.6146366972
4925	0.614636671
4926	0.6146366621
4927	0.6146364837
4928	0.614636169
4929	0.614636153
4930	0.6146361412
4931	0.6146361309
4932	0.6146358257
4933	0.6146356477
4934	0.6146356081
4935	0.6146356081
4936	0.6146354902
4937	0.6146354589
4938	0.6146354183
4939	0.6146354142
4940	0.6146353929
4941	0.6146352741
4942	0.6146352741
4943	0.6146349852
4944	0.6146349821
4945	0.614634957
4946	0.6146349371
4947	0.6146348036
4948	0.614634675
4949	0.6146346607
4950	0.6146344707
4951	0.6146341977
4952	0.6146341977
4953	0.6146341679
4954	0.6146341442
4955	0.614633991
4956	0.614633991
4957	0.6146337433
4958	0.6146337307
4959	0.614633502
4960	0.6146334122
4961	0.6146334015
4962	0.6146332544
4963	0.6146332461
4964	0.6146331911
4965	0.614633191
4966	0.6146331904
4967	0.6146331803
4968	0.6146331299
4969	0.6146330122
4970	0.6146327127
4971	0.6146326662
4972	0.614632666
4973	0.6146326135
4974	0.6146325213
4975	0.6146323438
4976	0.6146322769
4977	0.6146322754
4978	0.6146319166
4979	0.6146319035
4980	0.6146318946
4981	0.61463188
4982	0.6146315622
4983	0.6146315622
4984	0.6146312909
4985	0.6146312517
4986	0.6146312454
4987	0.6146312436
4988	0.6146309826
4989	0.6146309824
4990	0.6146309749
4991	0.6146309583
4992	0.6146309555
4993	0.6146302651
4994	0.6146300344
4995	0.6146300106
4996	0.6146297483
4997	0.6146297425
4998	0.614629732
4999	0.614629732
5000	0.6146294369
5001	0.6146294246
5002	0.6146293878
5003	0.6146290041
5004	0.6146283267
5005	0.6146279722
5006	0.614627538
5007	0.6146272442
5008	0.6146268689
5009	0.6146268524
5010	0.6146267964
5011	0.6146266749
5012	0.6146264837
5013	0.6146264519
5014	0.6146264505
5015	0.6146264505
5016	0.6146263813
5017	0.614626371
5018	0.6146263698
5019	0.6146263698
5020	0.6146263655
5021	0.6146263422
5022	0.6146263417
5023	0.6146262745
5024	0.6146261225
5025	0.6146260836
5026	0.6146260741
5027	0.6146248341
5028	0.6146246426
5029	0.6146244646
5030	0.6146244563
5031	0.61462445
5032	0.61462445
5033	0.6146244254
5034	0.6146244048
5035	0.6146243688
5036	0.6146242889
5037	0.6146236404
5038	0.6146212909
5039	0.6146207976
5040	0.6146207051
5041	0.6146206998
5042	0.6146206868
5043	0.6146204742
5044	0.6146204032
5045	0.6146203441
5046	0.6146202251
5047	0.6146202163
5048	0.6146201377
5049	0.6146201252
5050	0.6146196984
5051	0.6146193821
5052	0.6146191256
5053	0.6146190327
5054	0.6146188979
5055	0.6146184398
5056	0.6146184352
5057	0.6146183835
5058	0.6146183796
5059	0.6146181215
5060	0.6146180852
5061	0.6146177386
5062	0.6146177145
5063	0.6146176913
5064	0.6146176311
5065	0.6146174793
5066	0.614617448
5067	0.6146172181
5068	0.6146172144
5069	0.6146171493
5070	0.6146171463
5071	0.6146164419
5072	0.6146162951
5073	0.6146162382
5074	0.6146162382
5075	0.6146161341
5076	0.6146161181
5077	0.6146157107
5078	0.6146157023
5079	0.6146156831
5080	0.6146154561
5081	0.6146154208
5082	0.6146152092
5083	0.6146151694
5084	0.6146151685
5085	0.6146151484
5086	0.614614959
5087	0.6146149264
5088	0.6146146502
5089	0.6146146392
5090	0.6146146249
5091	0.6146143117
5092	0.6146143093
5093	0.6146143093
5094	0.6146143091
5095	0.6146143075
5096	0.6146143006
5097	0.6146142445
5098	0.6146142445
5099	0.6146141943
5100	0.6146141196
5101	0.6146140199
5102	0.6146139837
5103	0.6146139671
5104	0.6146138611
5105	0.6146138611
5106	0.614613542
5107	0.614613485
5108	0.614613458
5109	0.6146133248
5110	0.6146131512
5111	0.6146128312
5112	0.6146128204
5113	0.6146126484
5114	0.6146126484
5115	0.6146120324
5116	0.6146118831
5117	0.6146118791
5118	0.6146118516
5119	0.6146118354
5120	0.6146107411
5121	0.614609052
5122	0.6146089474
5123	0.6146088454
5124	0.6146086929
5125	0.6146086929
5126	0.6146086929
5127	0.6146075193
5128	0.6146074554
5129	0.6146074295
5130	0.6146074173
5131	0.6146073953
5132	0.6146073699
5133	0.6146073621
5134	0.6146073148
5135	0.6146072837
5136	0.6146069165
5137	0.6146069122
5138	0.6146066422
5139	0.6146064287
5140	0.614606402
5141	0.6146063299
5142	0.6146062647
5143	0.6146060691
5144	0.6146060652
5145	0.6146060149
5146	0.6146060109
5147	0.6146059392
5148	0.6146059392
5149	0.614605842
5150	0.6146055949
5151	0.6146055368
5152	0.6146055368
5153	0.6146054197
5154	0.6146054135
5155	0.6146053084
5156	0.6146052898
5157	0.6146052406
5158	0.6146052385
5159	0.6146050906
5160	0.6146050853
5161	0.614605043
5162	0.614604968
5163	0.6146046881
5164	0.6146042753
5165	0.6146042643
5166	0.6146042024
5167	0.6146038203
5168	0.6146036879
5169	0.6146036676
5170	0.6146031277
5171	0.6146030583
5172	0.6146030174
5173	0.6146029736
5174	0.6146026155
5175	0.6146025937
5176	0.6146023777
5177	0.6146023505
5178	0.6146022479
5179	0.6146019452
5180	0.6146019124
5181	0.6146018106
5182	0.6146015424
5183	0.6146013677
5184	0.6146013658
5185	0.6146013646
5186	0.6146011184
5187	0.6146010088
5188	0.6146009618
5189	0.6146008648
5190	0.6146006256
5191	0.6146004327
5192	0.6146004085
5193	0.6146000404
5194	0.6146000403
5195	0.6145999752
5196	0.6145999332
5197	0.6145996058
5198	0.6145993194
5199	0.6145992934
5200	0.6145991147
5201	0.6145990756
5202	0.6145988835
5203	0.6145988369
5204	0.6145987222
5205	0.61459865
5206	0.614597831
5207	0.6145970625
5208	0.6145970619
5209	0.6145970604
5210	0.6145969944
5211	0.6145969572
5212	0.6145969493
5213	0.6145969469
5214	0.6145968933
5215	0.6145968279
5216	0.614596803
5217	0.6145967861
5218	0.6145966605
5219	0.6145966326
5220	0.6145966001
5221	0.6145966001
5222	0.6145965776
5223	0.6145965176
5224	0.6145964844
5225	0.6145964578
5226	0.614596457
5227	0.6145964521
5228	0.6145963252
5229	0.614596167
5230	0.6145960847
5231	0.6145960783
5232	0.6145960636
5233	0.6145959348
5234	0.6145958586
5235	0.6145956638
5236	0.6145956601
5237	0.6145955668
5238	0.6145955265
5239	0.6145953975
5240	0.6145951464
5241	0.614595138
5242	0.6145951272
5243	0.6145950394
5244	0.6145939775
5245	0.6145939743
5246	0.6145938738
5247	0.6145938248
5248	0.6145936803
5249	0.6145936654
5250	0.6145936424
5251	0.6145933266
5252	0.6145932682
5253	0.6145930684
5254	0.6145930303
5255	0.6145929126
5256	0.6145929113
5257	0.6145928666
5258	0.6145928538
5259	0.614592737
5260	0.614592723
5261	0.6145927125
5262	0.6145926012
5263	0.6145925128
5264	0.6145925128
5265	0.6145924993
5266	0.6145921972
5267	0.61459219
5268	0.6145920128
5269	0.6145918907
5270	0.6145918406
5271	0.6145918376
5272	0.6145915021
5273	0.6145913382
5274	0.6145913375
5275	0.6145913223
5276	0.6145912492
5277	0.6145908901
5278	0.6145908736
5279	0.6145908577
5280	0.6145908019
5281	0.6145907697
5282	0.614590665
5283	0.6145906549
5284	0.6145898715
5285	0.6145898622
5286	0.6145898422
5287	0.6145897722
5288	0.6145897255
5289	0.6145897189
5290	0.6145896355
5291	0.6145896276
5292	0.6145896083
5293	0.6145896083
5294	0.6145896078
5295	0.6145895919
5296	0.6145895582
5297	0.6145895242
5298	0.6145894592
5299	0.6145894547
5300	0.6145888939
5301	0.6145888589
5302	0.6145884013
5303	0.614588314
5304	0.6145883112
5305	0.6145882296
5306	0.6145881902
5307	0.6145881902
5308	0.6145881686
5309	0.6145880934
5310	0.6145877665
5311	0.614587625
5312	0.6145875901
5313	0.6145875542
5314	0.6145875271
5315	0.6145868176
5316	0.6145866743
5317	0.6145866095
5318	0.6145865547
5319	0.614586552
5320	0.6145864741
5321	0.6145864122
5322	0.6145863735
5323	0.6145861258
5324	0.61458602
5325	0.6145860104
5326	0.614585999
5327	0.6145859619
5328	0.6145859132
5329	0.614585863
5330	0.6145858489
5331	0.6145856387
5332	0.6145855767
5333	0.6145855679
5334	0.6145855038
5335	0.6145854844
5336	0.6145854844
5337	0.6145852174
5338	0.6145851338
5339	0.6145849276
5340	0.614584922
5341	0.6145848366
5342	0.6145847705
5343	0.614584755
5344	0.6145846766
5345	0.6145846556
5346	0.614584638
5347	0.6145845535
5348	0.6145843064
5349	0.6145840806
5350	0.6145838403
5351	0.6145834644
5352	0.6145834212
5353	0.6145833493
5354	0.6145832954
5355	0.6145832888
5356	0.6145832879
5357	0.614582777
5358	0.6145826557
5359	0.6145825772
5360	0.6145824494
5361	0.6145824233
5362	0.6145824216
5363	0.6145824212
5364	0.6145824047
5365	0.6145822488
5366	0.6145821682
5367	0.6145821632
5368	0.6145821309
5369	0.6145820458
5370	0.6145820001
5371	0.6145816854
5372	0.6145816644
5373	0.6145816104
5374	0.6145815842
5375	0.6145813467
5376	0.6145812768
5377	0.6145812404
5378	0.6145812372
5379	0.6145811962
5380	0.6145811929
5381	0.6145811929
5382	0.6145811622
5383	0.614580941
5384	0.614580914
5385	0.61458091
5386	0.6145808166
5387	0.614580809
5388	0.6145807955
5389	0.6145804143
5390	0.614580197
5391	0.6145801927
5392	0.6145801783
5393	0.6145799261
5394	0.6145797881
5395	0.6145797792
5396	0.6145797792
5397	0.6145796417
5398	0.6145794823
5399	0.6145794753
5400	0.6145794541
5401	0.6145794256
5402	0.6145792885
5403	0.6145790687
5404	0.6145790674
5405	0.6145789085
5406	0.6145788862
5407	0.6145788772
5408	0.6145788772
5409	0.6145786772
5410	0.6145786584
5411	0.6145786367
5412	0.6145785697
5413	0.6145785308
5414	0.6145785103
5415	0.6145783769
5416	0.6145783769
5417	0.614578346
5418	0.6145781078
5419	0.6145781042
5420	0.6145781033
5421	0.6145780912
5422	0.6145778961
5423	0.614577889
5424	0.6145777983
5425	0.6145777714
5426	0.6145777652
5427	0.6145775801
5428	0.6145775661
5429	0.6145775364
5430	0.6145775238
5431	0.6145775093
5432	0.614577113
5433	0.6145770918
5434	0.6145769341
5435	0.6145767381
5436	0.6145766963
5437	0.6145766378
5438	0.6145765301
5439	0.6145764644
5440	0.6145764369
5441	0.6145763428
5442	0.6145762522
5443	0.6145762395
5444	0.6145755961
5445	0.6145755861
5446	0.6145755218
5447	0.6145753542
5448	0.6145752157
5449	0.6145751724
5450	0.6145751434
5451	0.6145751321
5452	0.6145751246
5453	0.6145750385
5454	0.6145750008
5455	0.6145749471
5456	0.6145749221
5457	0.6145749044
5458	0.6145744041
5459	0.6145743951
5460	0.614574395
5461	0.6145740542
5462	0.614574003
5463	0.6145736725
5464	0.6145736565
5465	0.6145736565
5466	0.6145735616
5467	0.6145735532
5468	0.6145735531
5469	0.6145735334
5470	0.6145735166
5471	0.6145735046
5472	0.6145734775
5473	0.6145734226
5474	0.6145730621
5475	0.6145730389
5476	0.6145730092
5477	0.6145729689
5478	0.6145727704
5479	0.6145727704
5480	0.6145727626
5481	0.6145727464
5482	0.6145726697
5483	0.6145726678
5484	0.6145726616
5485	0.6145726397
5486	0.6145725996
5487	0.6145723739
5488	0.6145723194
5489	0.6145723194
5490	0.6145723054
5491	0.6145722368
5492	0.6145722333
5493	0.6145717604
5494	0.6145717269
5495	0.6145716144
5496	0.6145715012
5497	0.614571477
5498	0.6145714351
5499	0.6145713965
5500	0.6145713239
5501	0.6145713042
5502	0.614571304
5503	0.6145712624
5504	0.6145712521
5505	0.6145712425
5506	0.6145709148
5507	0.614570802
5508	0.614570802
5509	0.6145690103
5510	0.614568755
5511	0.6145687343
5512	0.6145687265
5513	0.6145685457
5514	0.6145684665
5515	0.6145684221
5516	0.614568409
5517	0.6145684048
5518	0.6145683606
5519	0.6145683516
5520	0.6145683329
5521	0.6145683172
5522	0.6145682378
5523	0.6145682315
5524	0.6145682175
5525	0.6145680478
5526	0.614568037
5527	0.6145680305
5528	0.6145680147
5529	0.6145679971
5530	0.6145677453
5531	0.6145676242
5532	0.6145670888
5533	0.6145666638
5534	0.6145666631
5535	0.6145665984
5536	0.614566594
5537	0.6145665703
5538	0.6145663609
5539	0.6145661974
5540	0.6145653525
5541	0.614564771
5542	0.6145647636
5543	0.614564752
5544	0.6145646918
5545	0.6145646918
5546	0.6145644707
5547	0.6145644675
5548	0.6145643075
5549	0.6145642409
5550	0.6145642349
5551	0.6145641951
5552	0.6145640655
5553	0.6145640205
5554	0.6145640119
5555	0.6145639739
5556	0.6145639434
5557	0.6145637941
5558	0.614563784
5559	0.6145635873
5560	0.6145634665
5561	0.614563203
5562	0.6145630781
5563	0.6145630589
5564	0.614563021
5565	0.6145629626
5566	0.6145629054
5567	0.6145628998
5568	0.6145628998
5569	0.6145628589
5570	0.6145627744
5571	0.6145627566
5572	0.6145627488
5573	0.6145624034
5574	0.6145622916
5575	0.6145621739
5576	0.6145621448
5577	0.6145621448
5578	0.6145621448
5579	0.6145619496
5580	0.6145619083
5581	0.6145619032
5582	0.6145617374
5583	0.6145615937
5584	0.6145615934
5585	0.6145615135
5586	0.6145614058
5587	0.6145614006
5588	0.6145608531
5589	0.6145606045
5590	0.614560599
5591	0.6145605503
5592	0.6145605503
5593	0.6145605462
5594	0.6145603563
5595	0.6145602914
5596	0.6145602866
5597	0.6145602582
5598	0.6145601245
5599	0.614560087
5600	0.6145599592
5601	0.6145598875
5602	0.6145598859
5603	0.6145598686
5604	0.6145598026
5605	0.6145598009
5606	0.6145596814
5607	0.6145594742
5608	0.6145593724
5609	0.6145593347
5610	0.6145593049
5611	0.6145582148
5612	0.6145581324
5613	0.6145581268
5614	0.61455811
5615	0.6145581023
5616	0.6145580876
5617	0.6145580034
5618	0.614557985
5619	0.6145577726
5620	0.6145577054
5621	0.6145577026
5622	0.6145576861
5623	0.6145574424
5624	0.6145573625
5625	0.6145573331
5626	0.6145572625
5627	0.6145572397
5628	0.6145569422
5629	0.614556942
5630	0.6145567267
5631	0.6145567082
5632	0.6145566793
5633	0.6145565126
5634	0.6145564919
5635	0.6145564886
5636	0.6145564645
5637	0.6145562395
5638	0.6145562209
5639	0.6145562209
5640	0.614556194
5641	0.6145561931
5642	0.6145561445
5643	0.6145561427
5644	0.6145561189
5645	0.6145559128
5646	0.6145559048
5647	0.6145558998
5648	0.6145554814
5649	0.6145552701
5650	0.6145552612
5651	0.6145552182
5652	0.6145551595
5653	0.614555103
5654	0.6145550961
5655	0.6145550714
5656	0.614555055
5657	0.6145549136
5658	0.6145549079
5659	0.6145548523
5660	0.6145547977
5661	0.6145547977
5662	0.6145547821
5663	0.6145546827
5664	0.6145538627
5665	0.6145538537
5666	0.6145538078
5667	0.6145537294
5668	0.6145536987
5669	0.6145536845
5670	0.6145536727
5671	0.6145535973
5672	0.6145535953
5673	0.6145535953
5674	0.6145535761
5675	0.6145535726
5676	0.6145535446
5677	0.6145534569
5678	0.6145534557
5679	0.6145534384
5680	0.6145534376
5681	0.6145533933
5682	0.614553374
5683	0.6145533462
5684	0.6145533159
5685	0.6145531124
5686	0.6145530983
5687	0.6145530948
5688	0.6145529786
5689	0.6145527072
5690	0.6145526821
5691	0.6145522497
5692	0.6145522019
5693	0.6145521967
5694	0.6145521918
5695	0.6145521891
5696	0.6145521811
5697	0.6145519719
5698	0.6145519573
5699	0.6145519417
5700	0.6145514613
5701	0.6145513956
5702	0.6145512864
5703	0.6145510801
5704	0.6145509806
5705	0.6145508935
5706	0.614550856
5707	0.614550821
5708	0.6145503848
5709	0.614550331
5710	0.6145503209
5711	0.6145501263
5712	0.6145496753
5713	0.6145495974
5714	0.6145495327
5715	0.6145492922
5716	0.6145491259
5717	0.6145490312
5718	0.6145489929
5719	0.6145489929
5720	0.6145487458
5721	0.6145487419
5722	0.6145485955
5723	0.6145485879
5724	0.6145485607
5725	0.614548541
5726	0.6145485239
5727	0.6145484778
5728	0.6145483939
5729	0.6145483522
5730	0.6145479124
5731	0.6145477496
5732	0.6145477491
5733	0.6145474992
5734	0.6145474975
5735	0.6145474237
5736	0.6145473731
5737	0.6145472457
5738	0.6145472383
5739	0.6145471697
5740	0.6145471251
5741	0.6145471056
5742	0.6145470907
5743	0.6145470675
5744	0.6145470594
5745	0.6145465693
5746	0.6145465496
5747	0.614546543
5748	0.614546543
5749	0.6145464732
5750	0.6145464593
5751	0.6145464239
5752	0.614546411
5753	0.6145464075
